0.0,1.0,1.0,1.0,1.0
0.010118164659871118,0.999222014119,0.99939489987,1.0,1.0
0.020113730039009292,0.998444028238,0.998530471114,1.0,1.0
0.030076990967718438,0.997637228065,0.997637228065,1.0,1.0
0.03983782756354269,0.996743985017,0.996743985017,1.0,1.0
0.049903743606431156,0.995533784757,0.995793113384,1.0,1.0
0.05979791246389109,0.994554098833,0.994611727417,1.0,1.0
0.0697133429395788,0.993343898574,0.993603227201,1.0,1.0
0.07978641990122423,0.992393026941,0.992623541276,1.0,1.0
0.08988014569466997,0.991096383806,0.99161504106,1.0,1.0
0.10005729057404147,0.990462469385,0.990664169428,1.0,1.0
0.11029268591889996,0.989453969169,0.989482783461,1.0,1.0
0.1202285013334137,0.988503097536,0.988445468953,1.0,1.0
0.13017943964759757,0.987321711569,0.987264082985,1.0,1.0
0.1402675478425023,0.986342025645,0.986399654228,1.0,1.0
0.15043687157267052,0.985448782596,0.985362339721,1.0,1.0
0.16040050855999183,0.984814868175,0.984094510877,1.0,1.0
0.170423376877253,0.983863996542,0.983201267829,1.0,1.0
0.18039353713302397,0.982653796283,0.981587667483,1.0,1.0
0.19036385040145967,0.981414781732,0.980463910099,1.0,1.0
0.2004386774979759,0.980377467224,0.979311338424,1.0,1.0
0.21028335471952647,0.978879124046,0.978158766748,1.0,1.0
0.22019018702794635,0.97772655237,0.976948566489,1.0,1.0
0.23022149941615183,0.976458723527,0.975911251981,1.0,1.0
0.240161247244906,0.975219708976,0.97467223743,1.0,1.0
0.25005581425624784,0.9740671373,0.973260337127,1.0,1.0
0.2600229175660722,0.972799308457,0.972107765452,1.0,1.0
0.2698305334248841,0.971646736781,0.970638236565,1.0,1.0
0.2800422453614565,0.970465350814,0.969456850598,1.0,1.0
0.2899171089007031,0.969197521971,0.968390721798,1.0,1.0
0.3000309454253763,0.967929693128,0.967555107333,1.0,1.0
0.31013167458082,0.966633049993,0.966258464198,1.0,1.0
0.3200802010466472,0.965249963982,0.964961821063,1.0,1.0
0.33006604015392693,0.963982135139,0.963636363636,1.0,1.0
0.3401633305961469,0.962800749172,0.962599049128,1.0,1.0
0.3504058707059005,0.961590548912,0.961360034577,1.0,1.0
0.3604798896282951,0.960063391442,0.96003457715,1.0,1.0
0.3705809076799636,0.958882005475,0.958795562599,1.0,1.0
0.3804898081431047,0.957412476588,0.957498919464,1.0,1.0
0.3906372227867354,0.955712433367,0.956000576286,1.0,1.0
0.40051107010344716,0.954329347356,0.954790376027,1.0,1.0
0.41063931565215517,0.953003889929,0.953551361475,1.0,1.0
0.42043054391746504,0.951678432503,0.952341161216,1.0,1.0
0.43056661745787084,0.950208903616,0.950929260913,1.0,1.0
0.44047492590141385,0.948883446189,0.949747874946,1.0,1.0
0.45034734069796906,0.947529174471,0.948393603227,1.0,1.0
0.46029548018390287,0.946030831292,0.947039331508,1.0,1.0
0.4701042045509704,0.94461893099,0.945800316957,1.0,1.0
0.48023504182020066,0.943120587812,0.944273159487,1.0,1.0
0.49031619149306993,0.941651058925,0.943322287855,1.0,1.0
0.5003537592332027,0.940123901455,0.94188157326,1.0,1.0
0.5101057845965808,0.938625558277,0.940239158623,1.0,1.0
0.5201924936115337,0.937328915142,0.938913701196,1.0,1.0
0.5302702607238614,0.935859386256,0.937415358018,1.0,1.0
0.5401505866558247,0.934303414494,0.936032272007,1.0,1.0
0.550294480862365,0.932977957067,0.934591557412,1.0,1.0
0.5604905648806937,0.931796571099,0.933064399942,1.0,1.0
0.5705881038594505,0.930269413629,0.931738942515,1.0,1.0
0.5805837894803693,0.929203284829,0.930355856505,1.0,1.0
0.5905576513505396,0.927762570235,0.928972770494,1.0,1.0
0.6006370814265424,0.926062527013,0.927474427316,1.0,1.0
